geomaterial_id,mineral_IMA
1620,Fukuchilite
1621,Furongite
1622,Furutobeite
1623,Faustite
1624,Feldspar Group
1625,Gabbronite
1626,Gabrielsonite
1627,Gadolinite-(Ce)
1628,Gadolinite-(Y)
1629,Gagarinite-(Y)
1631,Gageite
1632,Gahnite
1633,Gahnospinel
1634,Gaidonnayite
1635,Gainesite
1636,Gaitite
1637,Gajiite
1638,Galactite
1639,Galaxite
1640,Galeite
1641,Galena
1642,Galenobismutite
1643,Galkhaite
1644,Gallite
1645,Gamagarite
1646,Gananite
1647,Ganomalite
1648,Ganomatite
1649,Ganophyllite
1650,Garavellite
1651,Garnet Supergroup
1652,Garrelsite
1653,Garronite-Ca
1654,Gartrellite
1655,Garyansellite
1656,Gasparite-(Ce)
1657,Gaspeite
1659,Gatumbaite
1660,Gaudefroyite
1661,Gaultite
1662,Gaylussite
1663,Gearksutite
1664,Gebhardite
1665,Gedrite
1666,Geerite
1667,Geffroyite
1668,Gehlenite
1669,Geigerite
1670,Geikielite
1671,Geminite
1672,Genkinite
1673,Genthelvite
1674,Geocronite
1675,Georgechaoite
1676,Georgeite
1677,Georgiadesite
1678,Gerasimovskite
1679,Gerdtremmelite
1680,Gerhardtite
1681,Germanite
1682,Germanocolusite
1683,Gersdorffite
1684,Gerstleyite
1685,Gerstmannite
1686,Getchellite
1687,Geversite
1688,Gianellaite
1689,Gibbsite
1690,Giessenite
1691,Gilalite
1692,Gilbertite
1693,Gillespite
1694,Gillulyite
1695,Giniite
1696,Ginorite
1697,Giorgiosite
1698,Giraudite-(Zn)
1699,Girdite
1700,Girvasite
1701,Gismondine-Ca
1702,Gittinsite
1703,Giuseppettite
1704,Glaucophane
1705,Gladite
1706,Glauberite
1707,Glaucocerinite
1708,Glaucochroite
1709,Glaucodot
1710,Glauconite
1711,Glaukosphaerite
1712,Glucine
1713,Glushinskite
1714,Gmelinite Subgroup
1715,Gobbinsite
1716,Godlevskite
1717,Godovikovite
1718,Goedkenite
1719,Goethite
1720,Gold
1721,Goldfieldite
1722,Goldichite
1723,Goldmanite
1724,Gonnardite
1725,Gonyerite
1726,Goosecreekite
1727,Gorceixite
1728,Gordonite
1729,Gormanite
1730,Gortdrumite
1731,Goslarite
1732,Goudeyite
1733,Gowerite
1734,Graemite
1735,Graftonite
1737,Grandidierite
1738,Grandreefite
1739,Grantsite
1740,Graphite
1741,Gratonite
1742,Gravegliaite
1743,Grayite
1744,Grechishchevite
1745,Greenalite
1746,Greenockite
1747,Greigite
1748,Gorgeyite
1749,Griceite
1750,Grimaldiite
1751,Grimselite
1752,Griphite
1753,Grischunite
1754,Grossite
1755,Grossular
1756,Groutite
1757,Grumantite
1758,Grunerite
1759,Gruzdevite
1760,Gotzenite
1761,Guanajuatite
1763,Guanine
1764,Guarinite
1765,Guarinoite
1766,Gudmundite
1767,Guerinite
1768,Guettardite
1769,Gugiaite
1770,Guildite
1771,Guilleminite
1773,Guitermanite
1774,Gummite
1775,Gumucionite
1776,Gunnarite
1777,Gunnbjarnite
1778,Gunningite
1779,Gunnisonite
1780,Gupeiite
1781,Gurhofian
1782,Gustavite
1783,Guyanaite
1784,Gypsum
1785,Gyrolite
1786,Gysinite-(Nd)
1787,Goyazite
1788,Haapalaite
1789,Hackmanite
1792,Hafnon
1793,Hagatalite
1794,Hagemannite
1795,Hagendorfite
1796,Haggite
1797,Haidingerite
1798,Hainite-(Y)
1802,Haiweeite
1803,Hakite-(Hg)
1804,Halite
1807,Hallimondite
1808,Halloysite
1809,Halotrichite
1810,Halurgite
1811,Hambergite
1812,Hammarite
1813,Hanawaltite
1814,Hancockite
1815,Hanksite
1816,Hannayite
1817,Haradaite
1818,Hardystonite
1819,Harkerite
1820,Harmotome
1821,Harrisonite
1822,Harstigite
1823,Hashemite
1824,Hastingsite
1826,Hatchettite
1827,Hatchite
1828,Hatrurite
1829,Hauchecornite
1830,Hauckite
1831,Hauerite
1832,Hausmannite
1833,Hauyne
1834,Hawleyite
1835,Hawthorneite
1836,Haxonite
1837,Haycockite
1838,Haynesite
1839,Heazlewoodite
1840,Hectorfloresite
1841,Hectorite
1842,Hedenbergite
1843,Hedleyite
1844,Hedyphane
1845,Heideite
1846,Heidornite
1848,Heinrichite
1849,Hejtmanite
1852,Hellandite-(Y)
1853,Hellyerite
1854,Helmutwinklerite
1855,Helvine
1856,Hematite
1857,Hematolite
1858,Hematophanite
1859,Hemihedrite
1860,Hemimorphite
1861,Hemloite
1862,Hemusite
1863,Hendersonite
1864,Hendricksite
1865,Heneuite
1866,Henmilite
1867,Hennomartinite
1868,Henritermierite
1869,Hentschelite
1870,Hepatite
1874,Herbeckite
1875,Hercynite
1876,Herderite
1877,"""Herkimer-style"" Quartz"
1878,Herrerite
1880,Herzenbergite
1881,Hessite
1882,Hessonite
1883,Hetaerolite
1885,Heterogenite
1886,Heteromorphite
1887,Heterosite
1888,Heubachite
1889,Heulandite Subgroup
1890,Hewettite
1891,Hexahydrite
1892,Hexahydroborite
1893,Hexatestibiopanickelite
1894,Heyite
1896,Hibbingite
1897,Hibonite
1898,Hibschite
1899,Hidalgoite
1900,Hieratite
1901,Hilairite
1902,Hilgardite
1904,Hillebrandite
1905,Hingganite-(Ce)
1906,Hingganite-(Y)
1907,Hingganite-(Yb)
1908,Hinsdalite
1909,Hiortdahlite
1910,Hisingerite
1911,Hocartite
1912,Hochelagaite
1913,Hodgkinsonite
1914,Hodrusite
1915,Hoelite
1917,Hogtuvaite
1918,Hohmannite
1919,Holdawayite
1920,Holdenite
1921,Hollandite
1922,Hollingworthite
1923,Holmquistite
1924,Holtedahlite
1925,Holtite
1926,Homilite
1927,Honessite
1928,Hongquiite
1929,Hongshiite
1930,Hornblende
1931,Hornesite
1932,Horsfordite
1933,Hotsonite
1934,Howardevansite
1935,Howieite
1936,Howlite
1937,Hsianghualite
1938,Huanghoite-(Ce)
1939,Huangite
1940,Hubnerite
1941,Huemulite
1942,Hugelite
1943,Hulsite
1944,Humberstonite
1946,Humboldtine
1947,Humite
1948,Hummerite
1949,Hunchunite
1950,Hungchaoite
1951,Huntite
1952,Hureaulite
1953,Hurlbutite
1954,Hutchinsonite
1955,Huttonite
1956,Hydroxylbastnasite-(Ce)
1957,Hydroxylbastnasite-(Nd)
1958,Hydroxylellestadite
1959,Opal-AN
1960,Hyalophane
1961,Hyalotekite
1962,Hydroxylherderite
1963,Hydroandradite
1964,Hydroastrophyllite
1965,Hydrobasaluminite
1966,Hydrobiotite
1967,Hydroboracite
1968,Hydrocalumite
1969,Hydrocerussite
1970,Hydrochlorborite
1971,Hydrodelhayelite
1972,Hydrodresserite
1973,Hydroglauberite
1974,Hydrogrossular
1975,Hydrohalite
1976,Hydrohematite
1977,Hydrohetaerolite
1978,Hydrohonessite
1979,Hydromagnesite
1981,Hydrombobomkulite
1982,Hydromolysite
1983,Hydroniumjarosite
1984,Hydrophilite
1985,Hydroromarchite
1986,Hydroscarbroite
1987,Hydrotalcite
1988,Hydrotungstite
1989,Hydroxyapophyllite-(K)
1990,Hydroxycancrinite
1991,Hydroxy-petscheckite
1992,Hydroxylapatite
1993,Hydrozincite
1994,Hypercinnabar
1995,Hypersthene
1996,Hydroxylbastnasite-(La)
1997,Hannebachite
1998,Henryite
1999,Hopeite
2000,Ianthinite
2001,Ice
2002,Idaite
2003,Idrialite
2004,Idrizite
2005,Zinc-bearing Cerussite
2006,Iimoriite-(Y)
2007,Ikaite
2008,Ikunolite
2009,Ilesite
2010,Ilimaussite-(Ce)
2011,Illite
2012,Ilmajokite-(Ce)
2013,Ilmenite
2014,Ilmenorutile
2015,Ilsemannite
2016,Ilvaite
2017,Imandrite
2018,Imgreite
2019,Imhofite
2020,Imiterite
2021,Imogolite
2022,Inaglyite
2023,Incaite
2024,Inderborite
2025,Inderite
2026,Indialite
2027,Indicolite
2028,Indigirite
2029,Indite
2030,Indium
2031,Inesite
2032,Ingersonite
2033,Ingodite
2034,Innelite
2035,Insizwaite
2036,Inyoite
2037,Iodargyrite
2038,Iowaite
2039,Iquiqueite
2040,Iranite
2041,Iraqite-(La)
2042,Irarsite
2043,Irhtemite
2044,Iridarsenite
2045,Iridium
2046,Iriginite
2047,Iron
2048,Iron Ochre
2049,Irtyshite
2050,Ishikawaite
2051,Isoclasite
2052,Isocubanite
2053,Isoferroplatinum
2054,Isokite
2055,Isomertieite
2056,Itoite
2057,Ivanovite
2058,Jacobsite-Q
2059,Ixiolite-(Mn2+)-Ixiolite-(Fe2+) Series
2060,Izoklakeite
2061,Jacobsite
2062,Jadeite
2063,Jaffeite
2064,Jagoite
2065,Jagowerite
2066,Jahnsite-(CaMnFe)
2067,Jahnsite-(CaMnMg)
2068,Jahnsite-(CaMnMn)
2069,Jalpaite
2070,Jamborite
2071,Jamesite
2072,Jamesonite
2073,Janggunite
2074,Janhaugite
2075,Jankovicite
2076,Jarlite
2077,Jarosewichite
2078,Jarosite
2079,Jaskolskiite
2080,Jasmundite
2082,Jasper
2084,Jeanbandyite
2085,Jeffersonite
2086,Jeffreyite
2087,Jennite
2088,Jensenite
2089,Jeppeite
2090,Jeremejevite
2091,Jeromite
2092,Jerrygibbsite
2093,Jervisite
2094,Jianshuiite
2095,Jimboite
2096,Jimthompsonite
2097,Jinshajiangite
2098,Hydroplumboelsmoreite
2099,Joaquinite-(Ce)
2100,Joesmithite
2101,Johachidolite
2102,Johannite
2103,Johannsenite
2104,Johillerite
2105,Johnbaumite
2106,Johninnesite
2107,Johnsomervilleite
2108,Johnwalkite
2109,Jokokuite
2110,Joliotite
2111,Jolliffeite
2112,Jonesite
2113,Jordanite
2114,Jordisite
2115,Joséite
2116,Joseite-A
2117,Joseite-B
2118,Jouravskite
2119,Juanite
2120,Julgoldite-(Fe2+)
2121,Julienite
2122,Jungite
2123,Junitoite
2124,Junoite
2125,Jurbanite
2126,Kaatialaite
2127,Kabaite
2128,Kadyrelite
2129,Kaersutite
2130,Kafehydrocyanite
2131,Kahlerite
2132,Kainite
2133,Kainosite-(Y)
2135,Kalborsite
2136,Kaliborite
2137,Kalinite
2138,Kalininite
2139,Kaliophilite
2140,Hydropyrochlore
2141,Kalistrontite
2142,Kalsilite
2143,Kamacite
2144,Kamaishilite
2145,Kambaldaite
2146,Kamchatkite
2147,Kamiokite
2148,Kamitugaite
2149,Chromium-bearing Clinochlore
2150,Kamotoite-(Y)
2151,Kamphaugite-(Y)
2152,Kanemite
2153,Kankite
2154,Kanoite
2155,Kanonaite
2156,Kaolinite
2157,Karasugite
2158,Karelianite
2159,Karibibite
2160,Karlite
2161,Karnasurtite-(Ce)
2162,Carpathite
2163,Karpinskite
2164,Kashinite
2165,Kasolite
2166,Kassite
2167,Katoite
2168,Ferro-katophorite
2169,Katoptrite
2170,Kawazulite
2171,Kazakhstanite
2172,Kazakovite
2173,Keatite
2174,Keckite
2175,Kegelite
2176,Keithconnite
2177,Keiviite-(Y)
2178,Keiviite-(Yb)
2179,Keldyshite
2180,Kellyite
2181,Kelyanite
2182,Kemmlitzite
2183,Kempite
2184,Kennedyite
2185,Kentrolite
2186,Kenyaite
2187,Kermesite
2188,Kernite
2189,Kesterite
2190,Kettnerite
2191,Keyite
2192,Keystoneite
2193,Khademite
2194,Khamrabaevite
2195,Khanneshite
2196,Kharaelakhite
2197,Khatyrkite
2198,Khibinskite
2199,Khinite
2200,Khristovite-(Ce)
2201,Kiddcreekite
2202,Kidwellite
2203,Kieftite
2204,Kieserite
2205,Kilchoanite
2206,Killalaite
2207,Kimrobinsonite
2208,Kimuraite-(Y)
2209,Kimzeyite
2210,Kingite
2211,Kingsmountite
2212,Kinichilite
2213,Kinoite
2214,Kintoreite
2215,Kipushite
2216,Kirkiite
2217,Kirschsteinite
2218,Kitaibelite
2219,Kitkaite
2220,Kittatinnyite
2221,Kivuite
2222,Kladnoite
2223,Klebelsbergite
2224,Kleemanite
2225,Kleinite
2226,Klockmannite
2227,Klyuchevskite
2228,Knopite
2229,Knorringite
2230,Koashvite
2232,Kobeite-(Y)
2233,Kobellite
2234,Kochkarite
2235,Koechlinite
2236,Kogarkoite
2237,Koktaite
2238,Kolarite
2239,Kolbeckite
2240,Kolfanite
2241,Kolicite
2242,Kolovratite
2243,Kolwezite
2244,Kolymite
2245,Komarovite
2246,Kombatite
2247,Komkovite
2248,Konderite
2249,Koninckite
2250,Kongsbergite
2251,Konyaite
2252,Koritnigite
2253,Kornelite
2254,Kornerupine
2255,Potassic-mangani-leakeite
2256,Korshunovskite
2257,Korzhinskite
2258,Kosmochlor
2259,Kosnarite
2260,Kostovite
2261,Kostylevite
2262,Kotoite
2263,Kottigite
2264,Kotulskite
2265,Koutekite
2266,Kovdorskite
2267,Mangano-ferri-eckermannite
2268,Kraisslite
2269,Kratochvilite
2270,Krausite
2271,Krauskopfite
2272,Krautite
2273,Kremersite
2274,Krennerite
2275,Kribergite
2276,Krinovite
2277,Krohnkite
2278,Krupkaite
2279,Krutaite
2280,Krutovite
2281,Kryzhanovskite
2282,Ktenasite
2283,Kukisvumite
2284,Kuksite
2285,Kulanite
2286,Kuliokite-(Y)
2287,Kulkeite
2288,Kullerudite
2289,Kunzite
2290,Kupletskite
2291,Kuramite
2292,Kuranakhite
2293,Kurchatovite
2294,Kurilite
2295,Kurnakovite
2296,Kurumsakite
2297,Kusachiite
2298,Kutinaite
2299,Kutnohorite
2300,Kuzminite
2301,Kuznetsovite
2302,Kvanefjeldite
2303,Kyanite
2304,Kyzylkumite
2305,Kalicinite
2306,Koenenite
2307,Kinoshitalite
2308,Labradorite
2309,Labuntsovite-Mn
2310,Lacroixite
2311,Laffittite
2312,Laihunite
2313,Laitakarite
2314,Lammerite
2315,Lamprophyllite
2316,Lanarkite
2317,Landauite
2318,Landesite
2319,Langbanite
2320,Langbeinite
2321,Langisite
2322,Langite
2323,Lannonite
2324,Lansfordite
2325,Lanthanite-(Ce)
2326,Lanthanite-(La)
2327,Lanthanite-(Nd)
2328,Laphamite
2329,Lapieite
2331,Laplandite-(Ce)
2332,Larderellite
2333,Larnite
2334,Larosite
2335,Larsenite
2336,Latiumite
2337,Latrappite
2338,Laubmannite
2339,Laueite
2340,Laumontite
2341,Launayite
2342,Laurelite
2343,Laurionite
2344,Laurite
2345,Lausenite
2346,Lautarite
2347,Lautenthalite
2348,Lautite
2349,Lavendulan
2350,Lavrentievite
2351,Lawrencite
2352,Lawsonbauerite
2353,Lawsonite
2354,Lazarenkoite
2355,Lazarevicite
2356,Lazulite
2357,Lazurite
2358,Lead
2359,Lead-parkerite
2360,Leadamalgam
2361,Leadhillite
2362,Ferri-leakeite
2363,Lechatelierite
2364,Lecontite
2365,Legrandite
2367,Lehnerite
2368,Leifite
2369,Leightonite
2370,Leiteite
2371,Lemoynite
2372,Lenaite
2373,Lengenbachite
2374,Leningradite
2375,Lennilenapeite
2376,Lenoblite
2377,Leonite
2378,Lepersonnite-(Gd)
2379,Lepidocrocite
2380,Lepidolite
2381,Lermontovite
2382,Letovicite
2383,Leucophanite
2384,Leucophoenicite
2385,Leucophosphite
2386,Leucosphenite
2387,Levyclaudite
2388,Lévyne
2389,Hydroxycalcioromeite
2390,Lithiotantite
2391,Liandratite
2392,Lithiowodginite
2393,Liberite
2394,Libethenite
2395,Liddicoatite
2396,Liebauite
2397,Liebenbergite
2398,Liebigite
2399,Likasite
2400,Lillianite
2401,Lime
2402,Limonite
2403,Linarite
2404,Lindackerite
2405,Lindgrenite
2406,Lindqvistite
2407,Lindsleyite
2408,Lindstromite
2409,Linnaeite
2410,Lintisite
2411,Liottite
2412,Lipscombite
2413,Liroconite
2414,Lisetite
2415,Lishizhenite
2416,Liskeardite
2417,Lithiomarsturite
2418,Lithiophilite
2419,Lithiophorite
2420,Lithiophosphate
2421,Lithosite
2422,Litidionite
2423,Liveingite
2424,Livingstonite
2425,Lizardite
2426,Lollingite
2427,Lokkaite-(Y)
2428,Lomonosovite
2429,Lonchidite
2430,Lonecreekite
2431,Lonsdaleite
2432,Loparite
2433,Lopezite
2434,Lorandite
2435,Loranskite-(Y)
2436,Lorenzenite
2437,Lorettoite
2438,Loseyite
2439,Lotharmeyerite
2440,Loudounite
2441,Loughlinite
2442,Lourenswalsite
2443,Lovdarite
2444,Loveringite
2445,Lovozerite
2447,Luanheite
2448,Luberoite
2449,Lucasite-(Ce)
2450,Luddenite
2451,Ludjibaite
2452,Ludlamite
2453,Ludlockite
2454,Ludwigite
2455,Lueshite
2456,Luetheite
2457,Lunokite
2458,Luneburgite
2459,Lunijianlaite
2461,Luzonite
2462,Lavenite
2463,Loweite
2464,Lyonsite
2465,Leucite
2466,Litharge
2467,Manganoshadlunite
2468,Manganarsite
2469,Mangangordonite
2470,Manganhumite
2471,Manganosegelerite
2472,Manganophyllite
2473,Magnesiodumortierite
2474,Magnesiozippeite
2475,Manganochromite
2476,Magnesiocoulsonite
2477,Ferri-katophorite
2479,Magnesiostaurolite
2480,Manganberzeliite
2481,Manganogel
2482,Magnesite
2483,Magnesio-hastingsite
2485,Manganolangbeinite
2486,Magnesiocopiapite
2487,Lobanovite
2488,Ferri-taramite
2490,Axinite-(Mg)
2491,Pyrosmalite-(Mn)
2492,Manganbelyankinite
2493,Magnesiochromite
2494,Manganbabingtonite
2495,Manganohornesite
2496,Mangangoslarite
2497,Magnesiochloritoid
2498,Magnesiohulsite
2499,Magnesiochlorophoenicite
2500,Magnesiocarpholite
2501,Magnesioferrite
2502,Axinite-(Mn)
2503,Manganosite
2505,Macaulayite
2506,Macdonaldite
2507,Macedonite
2508,Macfallite
2509,Macfarlanite
2510,Machatschkiite
2511,Mackayite
2512,Mackinawite
2513,Macphersonite
2514,Macquartite
2517,Madocite
2518,Magnesio-riebeckite
2519,Manganite
2520,Columbite-(Mn)
2521,Magnesioaubertite
2522,Tantalite-(Mn)
2523,Tapiolite-(Mn)
2524,Magnesio-hornblende
2525,Magnesiotaramite
2526,Manganese-bearing Calcite
2528,Manganostibite
2529,Manganotychite
2530,Magadiite
2531,Magbasite
2532,Maghagendorfite
2533,Maghemite
2537,Magnesio-arfvedsonite
2538,Magnetite
2539,Magnetoplumbite
2540,Magniotriplite
2541,Columbite-(Mg)
2542,Magnolite
2543,Magnussonite
2544,Malhmoodite
2545,Majakite
2546,Majorite
2547,Makarochkinite
2548,Makatite
2549,Makovickyite
2550,Malachite
2551,Malanite
2552,Malayaite
2553,Maldonite
2554,Malladrite
2555,Mallardite
2556,Mammothite
2557,Iron(III)-bearing Ilmenite
2558,Manaksite
2559,Manandonite
2560,Hydrotalcite-2H
2561,Mandarinoite
2562,Manganese-bearing Fluorapatite
2563,Mangan-diaspore
2564,Manganoneptunite
2565,Manganese-bearing Vesuvianite
2566,Manjiroite
2567,Mannardite
2568,Mansfieldite
2569,Mantienneite
2570,Mapimite
2571,Marcasite
2572,Margaritasite
2573,Margarite
2574,Margarosanite
2575,Marialite
2576,Maricite
2577,Maricopaite
2578,Marokite
2579,Marrite
2580,Marshite
2581,Marsturite
2582,Marthozite
2583,Martite
2584,Mascagnite
2585,Maslovite
2586,Masrite
2587,Massicot
2588,Masutomilite
2589,Masuyite
2590,Mathewrogersite
2591,Mathiasite
2592,Matildite
2593,Matlockite
2594,Mátraite
2595,Mattagamite
2596,Matteuccite
2597,Mattheddleite
2598,Matulaite
2599,Maucherite
2600,Maufite
2601,Mauzeliite
2602,Mavinite
2603,Mawbyite
2604,Mawsonite
2605,Maxwellite
2606,Chlormayenite
2607,Mazzite-Mg
2608,Mbobomkulite
2609,Mcallisterite
2610,Mcauslanite
2611,Mcbirneyite
2612,Mcconnellite
2613,Mcgillite
2614,Mcgovernite
2615,Mcguinnessite
2616,Mckelveyite-(Nd)
2617,Mckelveyite-(Y)
2618,Mckelveyite
2619,Mckinstryite
2620,Mcnearite
2621,Metavauxite
2622,Melanovanadite
2623,Melanothallite
2624,Medaite
2625,Medenbachite
2626,Megacyclite
2627,Meionite
2628,Meixnerite
2629,Melanocerite-(Ce)
2630,Melanophlogite
2631,Melanostibite
2632,Melanotekite
2633,Melanterite
2636,Meliphanite
2637,Melkovite
2638,Mellite
2639,Melonite
2640,Melonjosephite
2641,Mendipite
2642,Mendozavilite-NaFe
2643,Mendozite
2644,Meneghinite
2645,Mengxianminite (of Huang et al.)
2646,Mercallite
2647,Mercury
2648,Mereheadite
2649,Mereiterite
2650,Merenskyite
2651,Merlinoite
2652,Merrihueite
2654,Pseudomertieite
2655,Mertieite
2656,Merwinite
2657,Mesolite
2658,Messelite
2659,Meta-aluminite
2660,Meta-alunogen
2661,Meta-ankoleite
2662,Meta-autunite
2663,Metahaiweeite
2664,Metasaleeite
2665,Metauranocircite
2666,Metauranopilite
2667,Metauranospinite
2668,Metaborite
2669,Metacalciouranoite
2670,Metacinnabar
2671,Metadelrioite
2673,Metaheinrichite
2674,Metahewettite
2675,Metahohmannite
2676,Metakahlerite
2677,Metakirchheimerite
2678,Metakottigite
2679,Metalodevite
2680,Metamunirite
2681,Metanovacekite
2682,Metarossite
2683,Metaschoderite
2684,Metaschoepite
2685,Metasideronatrite
2686,Metastibnite
2687,Metastudtite
2688,Metaswitzerite
2689,Metatorbernite
2690,Metatyuyamunite
2691,Metavandendriesscheite
2692,Metavanmeersscheite
2693,Metavanuralite
2694,Metavariscite
2695,Metavivianite
2696,Metavoltine
2697,Metazellerite
2698,Metazeunerite
2699,Meyerhofferite
2700,Meymacite
2701,Mgriite
2702,Miargyrite
2703,Michenerite
2704,Microcline
2705,Microlite Group
2706,Microsommite
2707,Miersite
2708,Miharaite
2709,Mikasaite
2710,Milarite
2711,Millerite
2712,Millisite
2713,Millosevichite
2714,Mimetite
2715,Natroalunite-2c
2716,Minasgeraisite-(Y)
2717,Minasragrite
2718,Mineevite-(Y)
2719,Minehillite
2720,Minguzzite
2721,Minium
2722,Minnesotaite
2723,Minrecordite
2724,Minyulite
2725,Mirabilite
2726,Misenite
2727,Miserite
2728,Mitridatite
2729,Mitscherlichite
2730,Mixite
2732,Makinenite
2733,Molybdomenite
2734,Molybdofornacite
2735,Molybdophyllite
2736,Mocha Stone
2737,Moctezumite
2738,Modderite
2739,Moganite
2740,Mohawkite
2741,Mohite
2742,Mohrite
2743,Moissanite
2744,Moluranite
2745,Molybdenite-3R
2746,Molybdenite
2747,Molybdic Ochre
2748,Molybdite
2749,Molysite
2750,Monazite Group
2751,Monazite-(Ce)
2752,Monazite-(La)
2753,Monazite-(Nd)
2754,Moncheite
2755,Monetite
2756,Mongolite
2757,Monimolite
2758,Monohydrocalcite
2760,Montanite
2761,Montbrayite
2762,Montdorite
2763,Montebrasite
2764,Monteponite
2765,Monteregianite-(Y)
2766,Montesommaite
2767,Montgomeryite
2768,Monticellite
2769,Montroseite
2770,Montroyalite
2771,Montroydite
2772,Mooihoekite
2773,Moolooite
2774,Moonstone
2775,Mooreite
2776,Moorhouseite
2777,Mopungite
2778,Moraesite
2779,Mordenite
2780,Moreauite
2781,Morelandite
2782,Morenosite
2783,Morganite
2784,Morimotoite
2785,Morinite
2787,Mosandrite-(Ce)
2788,Moschelite
2789,Moschellandsbergite
